lat,lng,messid
39.787125128422296,-105.15164727626112,573f43c63e952e1912648035
39.78191567235719,-105.05540018456496,573f440cf0fe6e735a4ebe50
39.782443219962154,-105.06299061291648,573f45703e952e191265753a
39.759248019796864,-105.07354538719804,573f48ab864fce1a9af6857e
39.76645258969737,-105.07692625066042,573f4a22864fce1a9af7720b
39.827016952898184,-105.05284227103562,573f4be9864fce1a9af877ef
39.771629122375664,-105.03140989819686,573f4d033e952e191269d6d0
39.9721814888803,-105.15126094411485,573f7b36f0fe6e735a6b7af3
39.90913521898252,-105.16918797820354,573f7e0cf0fe6e735a6cd4c0
39.83422790929572,-105.21232190647625,573f88c6864fce1a9a17d261
39.81874794104904,-105.21412457543511,573f8b4af0fe6e735a733cb9
39.81957011482914,-105.2111541025522,573f8e333e952e19128b4bed
39.82137439008797,-105.05325336000797,573ff8cf3e952e1912be0eac
39.82423084674978,-105.05070107051463,573ffa573e952e1912beed47
39.791529016553305,-105.03946481810236,57400197864fce1a9a52456c
39.73400258095806,-105.06796396227132,574018533e952e1912cf860c
39.74096658935434,-105.0479407754658,57401e933e952e1912d39a65
39.77009346945618,-105.03841481468336,57401f45f0fe6e735abcb2d8
39.75842033052591,-104.9938057968126,57401ffd864fce1a9a6468a0
39.76757987064454,-105.0876055575109,574020c9864fce1a9a64f5e4
39.75092846973802,-105.04892291880584,57402234864fce1a9a65dc58
39.77284776857226,-105.07275855731581,574023a1f0fe6e735abf8717
39.82333146344128,-105.21528511864551,574024bbf0fe6e735ac040c0
39.775515422210546,-105.07812764239195,5740250df0fe6e735ac077dc
39.77208319231627,-105.05697867664165,574027e63e952e1912d9bae1
39.75578365584224,-105.0742300223693,57402958864fce1a9a6a97b8
39.73820637741597,-104.97835431395272,574029a8864fce1a9a6acee1
39.72268578143241,-105.01598771254501,57402b7a864fce1a9a6c0f76
39.72559356843448,-104.98188712710505,57402cd3f0fe6e735ac588ce
39.91412998916777,-105.17207343323052,57403815864fce1a9a73ff1b
39.91839784223318,-105.17200520486819,57403c56f0fe6e735acf4425
39.90364128492483,-105.11975820919687,574051043e952e1912f3596b
39.96988537139337,-105.14431705903836,5740525f3e952e1912f4216f
39.897733817830115,-105.12095110371843,5740566df0fe6e735adeba01
39.87502559862871,-105.1020721695928,574057d3864fce1a9a877aa9
39.92171514008738,-105.13823557422974,57405cc0f0fe6e735ae24947
39.82285634337342,-105.05397295760167,57405e17f0fe6e735ae31258
39.80593999757635,-105.04101658006084,574060e03e952e1912fc9b83
39.8196082758446,-105.05112309362575,57406234f0fe6e735ae54dd1
39.83363686739833,-105.09167339037562,5740639a864fce1a9a8e53fc
39.82359159851166,-105.05043723221766,5740666d3e952e1912ffbcca
39.81296855747945,-105.05347738931295,57408019f0fe6e735af5c1d9
39.80477533295816,-105.04879922010298,57408125f0fe6e735af65334
39.88840913534301,-105.10588860137607,574085c3f0fe6e735af8ba70
39.81998151232025,-105.05317925015386,574085c6f0fe6e735af8bbbd
39.823351786139106,-105.05370647272683,5740872b3e952e191211bb20
39.91225512783845,-105.16211000575689,574089ed864fce1a9aa363cd
39.82713932865015,-105.0527817287775,57408d873e952e1912153e53
39.860933814072794,-105.10726646825294,57408df7f0fe6e735afd3274
39.85972131211444,-105.04838661568992,57408f5f3e952e1912164bfc
39.97326736432461,-105.15157767727784,574093af864fce1a9aa8ae4b
39.946310860391264,-105.178372198761,574096db864fce1a9aaa5e1d
39.91464305468475,-105.15741512224582,57409b11f0fe6e735a041311
39.94071841190153,-105.13480360239727,5740a939f0fe6e735a0b6b35
39.99580726492553,-105.18420814572416,5740c5e2f0fe6e735a1a1b74
39.81843172441677,-105.0258540456306,5740c92bf0fe6e735a1bc80f
39.914066747639495,-105.16676136170409,5740ca39f0fe6e735a1c597d
39.82039143672902,-105.04761285263505,5740ca88864fce1a9ac52e78
39.82705848538821,-105.04775573591805,5740cbf63e952e1912361c6d
39.82314434103776,-105.04013127096063,5740ecac3e952e1912463906
39.756918066540315,-104.99755775889147,57414218864fce1a9afe35ee
39.745656220128296,-104.99027152642812,57414e15864fce1a9a040492
39.79852367400079,-105.0410159731127,57417a613e952e19128bb734
39.9147354728131,-105.16830505272526,574182893e952e1912906e5f
39.670801089754015,-104.93484309121857,574186ba3e952e191292eeb1
39.880482870104174,-105.10597798636262,5741880df0fe6e735a79dfc4
39.91092562949618,-105.16152506040821,57418cb73e952e1912968335
39.7736646630187,-105.06122700369872,5741a8c2f0fe6e735a8bd6b0
39.87034809192278,-105.09706542328017,5741a9e3864fce1a9a3720fe
39.93429437952999,-105.17358895242232,5741b975864fce1a9a3f7b90
39.86244404386447,-105.2142033635681,5741baf1864fce1a9a404592
39.9119542514741,-105.16743234739627,5741bc59f0fe6e735a9612bb
39.95407770483791,-105.12873040286759,5741ccc6f0fe6e735a9ec3e1
39.807774483106364,-105.02437194277073,5741e2a13e952e1912c4f6f3
39.70780067016822,-105.07158906782412,5741ef943e952e1912cbb795
39.83189763722183,-105.22100180545053,574227ff3e952e1912e7b887
39.831330336253885,-105.21931044247847,57426d10f0fe6e735aece144
39.690423320857505,-105.06058764646245,57429ed0864fce1a9ab1a522
39.806715251844956,-105.04907961969636,57429fd73e952e191221fbd9
39.67804325924977,-104.99817789408435,5742a0313e952e1912222d36
39.78521417799116,-105.0129489830489,5742bf6e3e952e1912350370
39.81503309143377,-105.04870051136635,57430814864fce1a9af3dfbe
39.817267010364176,-105.04346084741411,5743097a864fce1a9af4afdd
39.81299728482472,-105.05116565998055,57430aedf0fe6e735a483790
39.679842607303634,-105.00464535220924,57432aa1f0fe6e735a5b6dfe
39.68962407912372,-105.04222736967269,5743302e864fce1a9a0c1e13
39.67989538319933,-104.99181736663697,574331a0864fce1a9a0cf558
39.80568452332101,-105.03694574133105,5743820b3e952e1912a6e672
39.79421060441004,-105.05028287224394,57438380f0fe6e735a89ce94
39.68651613209834,-104.99944633949482,5743f0023e952e1912df0e07
39.800686270301746,-105.05275170188193,5744002f3e952e1912e873a7
39.80411776243225,-105.05152856624699,57440a513e952e1912ef5b3a
39.72764355424319,-105.07079579629159,57441fb8864fce1a9a8f24c4
39.73993529232412,-105.09551884796018,5744253df0fe6e735ae38adb
39.813081142123664,-105.0520190067752,57446170f0fe6e735a0b4545
39.807931416227525,-105.04739493991177,57446444f0fe6e735a0d162e
39.800608893166796,-105.04713189301576,574465ac3e952e19122d49b1
39.68622787079571,-104.99959963380883,57447e453e952e19123cb89d
39.71117987910157,-105.06340351967671,57447fac3e952e19123d949d
39.67090341438678,-104.97778383427347,57448419864fce1a9ad12c7e
39.67795301194213,-105.02467271366353,574485793e952e1912412406
39.70363753629141,-105.05848278572302,574486dbf0fe6e735a22a764
39.68442500317357,-105.02878249102035,5744883d3e952e191242d2a6
39.68144444489956,-105.03292712371214,574489b23e952e191243b2ab
39.77055316573363,-105.05402188320555,57454072f0fe6e735a8003bf
39.75083835897915,-105.08094978237253,574541eb3e952e1912a0ec81
39.691239957456986,-105.05066570737614,574541ef864fce1a9a326d61
39.762958312964955,-105.06699344633161,57454353f0fe6e735a81797e
39.76551451309175,-105.03163889211001,574544be864fce1a9a33e9c9
39.78173950201005,-105.0535279409312,574546293e952e1912a32ed6
39.78307534776394,-105.05925722868166,57454793864fce1a9a35826e
39.70179742076497,-104.99899082419135,57454d98f0fe6e735a870fb9
39.675697671629905,-104.99940172774892,57457186864fce1a9a545122
39.76957705504858,-105.07775098411969,574571883e952e1912c30314
39.670274608921,-105.01989708845707,574572ec3e952e1912c413f6
39.77678693667456,-105.08211681177184,574573163e952e1912c43427
39.77794658466675,-105.08108028436915,5745758e864fce1a9a57614f
39.76924397314765,-105.06751452371913,57457a9bf0fe6e735aa94061
39.764094434031364,-105.06875368193015,57457d203e952e1912cbe1c5
39.77739740727224,-105.07352547865429,57457fa4864fce1a9a5f050d
39.769019795298426,-105.07016863075707,57458243f0fe6e735aaed21b
39.776767604016435,-105.10115270067446,57458531f0fe6e735ab0eefb
39.76881512126081,-105.07283746829803,574587ae864fce1a9a64c7fb
39.768268698323084,-105.07373592493609,57458a323e952e1912d54d91
39.77867419143138,-105.07235355291606,57458b103e952e1912d5e548
39.7972830079865,-105.07907766993328,57458d903e952e1912d7a864
39.77627911171284,-105.06336193976752,5745901a864fce1a9a6aa689
39.77669117385825,-105.08147523674639,574597a9864fce1a9a7033bb
39.78918701662871,-105.08035613625968,57459a48f0fe6e735abfc00d
39.7315237762759,-104.97716426333442,57459a543e952e1912e0b2ad
39.7684571968451,-105.07117515515644,57459cb5864fce1a9a737ffd
39.77439950678219,-105.06374816520639,5745a1d3864fce1a9a76e864
39.72111022421235,-104.99980829694488,5745a1ed3e952e1912e58b2d
39.772010902468864,-105.06381246405091,5745a4703e952e1912e743bc
39.78157240322114,-105.05804012256468,5745abe2864fce1a9a7de53f
39.76333131311177,-105.08391629288899,5745b6643e952e1912f3cddc
39.671312522021005,-105.0104552423808,5745cf57864fce1a9a9690d0
39.67208222526096,-105.01435621387866,5745d1f53e952e191206ac9c
39.69115380414939,-105.00845509408211,5745d3b3864fce1a9a998d70
39.684310819272135,-105.01119338240753,5745d67a3e952e191209c359
39.83924693752777,-105.04602890574388,5745d738f0fe6e735ae92529
39.666883413932865,-105.0111445723635,5745d7daf0fe6e735ae98707
39.677444480745216,-105.02072127039719,5745d997f0fe6e735aeab5de
39.71146528765283,-105.00341023702148,5745dec2f0fe6e735aeddb32
39.774382385573205,-105.0851093549612,5745e3cf864fce1a9aa3c955
39.778523465234755,-105.07994472069406,5745e650864fce1a9aa55430
39.77116423348959,-105.08481347165176,574602293e952e191223978b
39.779205619836546,-105.07936717084719,574630373e952e19123bd4dd
39.631609875995295,-104.9737094155226,5746951c3e952e19126fa5a3
39.72875629498163,-105.01506048324524,574698d23e952e191271d350
39.79800032298865,-105.04608563881914,574699223e952e19127202ac
39.70685183574963,-105.06313181068175,57469a4f3e952e191272aa49
39.726884504060216,-105.00775001335488,57469bbb3e952e191273739a
39.694943367032124,-105.00186949090998,57469e8d864fce1a9a06a4e9
39.76365130916418,-105.08537737582976,5746a274f0fe6e735a54ccd3
39.77516640182324,-105.06867388835336,5746b0e0864fce1a9a13c652
39.792268805521935,-105.05117633800783,5746c86d864fce1a9a25acd0
39.75421228240559,-105.03950577497234,5746d0103e952e191299a916
39.75620731974357,-105.023892030659,5746d5873e952e19129db77e
39.768633988665,-105.0073853419544,5746d807864fce1a9a3143ed
39.80323322634239,-105.05409757003333,5746da9b3e952e1912a149fb
39.78528258840013,-105.04136519269314,5746ee86f0fe6e735a8ba252
39.629308328672046,-104.95739165376908,5746fede3e952e1912b98dab
39.778432627684666,-105.11192363370382,57470375864fce1a9a4e7bd5
39.74572964060247,-105.02640138697902,574704453e952e1912bd1a19
39.72530969494024,-104.96205618406472,574705b23e952e1912be0f15
39.77865092232211,-105.03935197647556,574708e83e952e1912c03708
39.69169288992624,-105.04995226591979,57471f813e952e1912cef413
39.708011140662165,-105.06159476312165,574720eb3e952e1912cfd94e
39.674399839553146,-104.99953581936518,5747225df0fe6e735aad74cb
39.68663044566224,-104.99952871635934,574723cef0fe6e735aae62f9
39.68476970334976,-105.04675806903208,574727f13e952e1912d4524f
39.662215899777976,-104.99851796583593,57472954864fce1a9a672fe3
39.68539510567034,-105.0281735114083,57472ad0864fce1a9a680f34
39.7722178642911,-105.08462845922972,57472c133e952e1912d6dc7a
39.762960144260774,-105.03156683511608,57472e9b864fce1a9a6a5c17
39.778676052141485,-105.08330138165434,5747580d3e952e1912f033fc
39.78554128334089,-105.05564150004074,57477fea864fce1a9a971d09
39.67402750893816,-104.99844078467565,5747e6993e952e1912376d5d
39.775625461906486,-105.07267350293117,5747e713864fce1a9ac9f537
39.705092292021085,-104.99861488903547,5747eac6f0fe6e735a14df1f
39.75782207866455,-105.02466201543935,5747f6b9f0fe6e735a1bd638
39.78504703872254,-105.12305393118793,5747fb66f0fe6e735a1efd2b
39.77415159763795,-105.04714942361858,5747fe7c3e952e191245de0a
39.8043607346744,-105.03477033808002,574807133e952e19124c015b
39.79785203304631,-105.04524783729306,57480a3c864fce1a9ae109c0
39.79912891632652,-105.04333993505479,57480ba8864fce1a9ae20414
39.75879191657607,-105.06868679504393,57482d63f0fe6e735a425052
39.778171094202854,-105.06826236563379,57483504f0fe6e735a474709
39.72678911071062,-105.01420440004173,574849bd864fce1a9a0c46b0
39.79760624165597,-105.13651671983402,5748551e3e952e191280d1d8
39.775514729031705,-105.0792836263064,57486f41f0fe6e735a6c0404
39.78903930994327,-105.1220179315368,574870b4864fce1a9a2515cb
39.744469031227936,-105.07362545653224,5748722a864fce1a9a260162
39.663641101791285,-105.0076265123292,574872693e952e19129362a8
39.80322706088075,-105.04488682764189,5748739b3e952e1912941515
39.77884568125159,-105.06754891266583,574873a63e952e1912941b78
39.77224623696808,-105.04886687495899,574876c2f0fe6e735a709ca7
39.65580971793336,-104.9898079358448,574876ec3e952e1912962dca
39.78539947040925,-105.12368740401703,5748782d3e952e191296f715
39.6874550985026,-105.04863751031515,57487851864fce1a9a29cdf8
39.778930403651344,-105.08046150465651,574879963e952e191297df66
39.68077952212003,-105.02694436461204,574879b7864fce1a9a2aaea0
39.81119929213505,-105.04835711617767,57487af0864fce1a9a2b6e1e
39.77713640268343,-105.06923553406534,57487b05f0fe6e735a735701
39.68570019615007,-105.006812369237,57487b38f0fe6e735a737564
39.768981639657504,-105.04967966215699,57487c75864fce1a9a2c53bc
39.78529773208706,-105.0246195691499,574942c0864fce1a9a94daa5
39.80659913792719,-105.04407855382772,57494438864fce1a9a95a3f5
39.68503616850499,-105.0404803175065,57494a13f0fe6e735adf7a19
39.73358939810481,-105.01566600541472,574962e4864fce1a9aa9b55a
39.71094260380935,-105.00471751340177,5749672d3e952e19121998de
39.7583815603168,-105.10140695750648,57498606864fce1a9ac11753
39.79908961720655,-105.1767578153782,5749fbc6864fce1a9a031e77
39.74068571215897,-105.0998773079333,5749feb6f0fe6e735a495c25
41.885017031280555,-106.6247839680227,574af9fb864fce1a9a82d9d1
39.80902128465773,-105.0472207377904,574b51073e952e19121a13b1
39.806986250924176,-105.04230647293424,574b5298f0fe6e735af2314d
39.72932422040623,-105.02688130207552,574b58aaf0fe6e735af505d9
39.682230318441434,-105.02821830121984,574bd93ff0fe6e735a2f456f
39.7951667890586,-105.05224004722479,574be9bb864fce1a9af6253e
39.749860830597434,-105.00879866380895,574bf499864fce1a9afcc398
39.757187054785305,-104.99634371531909,574bfa0d864fce1a9a002e88
39.758914178149986,-104.99464792051985,574bfdc9864fce1a9a0285c9
39.72925556353324,-104.97476816705223,574bff973e952e19126ed4e7
39.68132007352148,-104.98615083162488,574c653b864fce1a9a42667b
39.68420676574781,-105.0051819647874,574c6d333e952e1912b2213b
39.72126640671839,-105.00945571478378,574c6ea9864fce1a9a479de8
39.76729636622594,-105.0089854031193,574c7c33f0fe6e735a8f7449
39.73471515074549,-104.98411841273945,574c7db1f0fe6e735a9045b3
39.71648312842266,-104.95781239206563,574c8134f0fe6e735a92277e
39.73264404012128,-104.97787223512972,574c83083e952e1912bddd32
39.757431536380544,-105.0071318656756,574d17a3f0fe6e735ad96d59
39.68623444666146,-104.9930060497839,574d2b21f0fe6e735ae39f89
39.741120283338624,-104.9880130843425,574d3e15864fce1a9aaef650
39.80213063070922,-105.05248745951208,574d49ee864fce1a9ab71cec
39.805955845749864,-105.05091843220441,574d82bff0fe6e735a1bc546
39.80268377469813,-105.0497086566589,574d8421864fce1a9adeb041
39.729441673346386,-104.98380301655779,574d9a6e3e952e191257ef5b
39.80217470786059,-105.05050285680734,574d9d30f0fe6e735a2bcd7e
39.79656693133427,-105.04290419070784,574d9e9ff0fe6e735a2cb052
39.68556459754781,-105.00263311009405,574dbc1f3e952e19126ce03a
39.68099218439175,-105.0065633661821,574dbd76864fce1a9a023f7b
39.7143181722082,-105.05697614624079,574dbec9f0fe6e735a406d5e
39.72999091583827,-104.97124383664803,574dbf483e952e19126ed66f
39.680444290554135,-105.03190207194119,574dc029864fce1a9a03d4c5
39.732390121756346,-104.97787654390252,574ddf63864fce1a9a14f613
39.73262411032702,-104.97772558003393,574de307f0fe6e735a53fcec
39.73224692688767,-104.97230649808128,574e78bbf0fe6e735a9df075
39.72317905131614,-104.96594905075315,574e7a4f864fce1a9a633cfc
39.732265780253,-104.97765029355361,574e7c1f3e952e1912cfa352
39.68391013881011,-105.04482706929979,574e7cb13e952e1912cfea16
39.67998182340173,-104.98843235528848,574e7e1b3e952e1912d0aee9
39.73238680006674,-104.97773328562027,574e82d3f0fe6e735aa37ce1
39.73255214770407,-104.97426886354,574e8472f0fe6e735aa45561
39.745079386615174,-105.01852586235773,574e85faf0fe6e735aa53301
39.73271333159691,-104.97732495773487,574e8784864fce1a9a6aa8fd
39.76848768817754,-104.99800661690483,574e889f3e952e1912d695f4
39.79975298061,-105.04337087982617,574ea5e8864fce1a9a7faff8
39.732736409931825,-104.9780897930963,574ec74f864fce1a9a971c9e
39.72943564030494,-104.96838526332273,574eca76f0fe6e735ad48f35
39.73047407054414,-104.96845385707228,574ece43864fce1a9a9bc61d
39.71500023560759,-104.9953249278937,574ef8b2f0fe6e735af23987
39.72831253936912,-105.00099922773062,574efcf3864fce1a9aba1a82
39.73201562489869,-105.0085720003964,574efe67f0fe6e735af5ccec
39.72922149763133,-105.01091845123054,574effcaf0fe6e735af6c64e
39.709577091963574,-105.00916085248528,574f0159864fce1a9abcf09b
39.71933257617111,-104.99227085543623,574f0833f0fe6e735afc05f4
39.67137982002412,-105.007142076366,574f0874f0fe6e735afc2c68
39.70797902510283,-105.04936291385926,574f0eaa864fce1a9ac55acf
39.69011695039513,-105.01221822768507,574f100c3e952e191231c5c4
39.68573946795688,-105.00650706883222,574f11753e952e1912329fb7
39.65463933480427,-104.9768484791959,574f12da864fce1a9ac7df9a
39.76016577407849,-105.02717199937912,574f14b3f0fe6e735a036502
39.80077503490509,-105.04776261071731,574f1632864fce1a9ac9c504
39.71429332098964,-104.99540644823526,574f17d13e952e1912364b72
39.70235642322885,-105.01973973472084,574f1955f0fe6e735a0621e8
39.733605080783136,-104.97587519977466,574f2e903e952e191243bc1e
39.728124650138014,-104.97634383784506,574f32eef0fe6e735a14d1a9
39.73187354338443,-104.97411459490458,574f4fa83e952e19125543b8
39.73271943715286,-104.97766075040762,574f52fe864fce1a9aeb48ef
39.75709415806481,-105.00642955963467,574fd3b7f0fe6e735a629b87
39.73391361948747,-104.9953820206241,574fd44c864fce1a9a29adb3
39.7309732479269,-105.00796602765134,574fd5b4864fce1a9a2a7c36
39.73732900484437,-104.9950643808768,574fd676864fce1a9a2adf5b
39.736408027085844,-104.982854030465,574fd70ff0fe6e735a645beb
39.73143766184107,-104.97451279115329,574fd7d8864fce1a9a2b9dc9
39.71995770845339,-104.9861598991794,574fd93df0fe6e735a6592f9
39.728210144635824,-104.98042236900643,574fda9a864fce1a9a2d4107
39.73836081901971,-104.98991455896753,574fdc0f3e952e191299869a
39.7310798390888,-104.96875413284278,574fdcc83e952e191299e92f
39.73198249873175,-104.96751578183039,574feb70864fce1a9a384151
39.79977504282194,-105.02847481139932,574fec88f0fe6e735a71cd96
39.806792208663936,-105.04554269891814,575005f53e952e1912b61d6a
39.69824958888047,-105.00018741914164,57500cf2f0fe6e735a88338c
39.799538447973184,-105.05192357019953,57500e5c864fce1a9a50dde6
39.81299168311391,-105.0508278726313,57500fc33e952e1912bd1d6a
39.731522546959646,-104.97125486811558,5750173af0fe6e735a8f07af
39.74065106784059,-105.09441872336151,575019e1864fce1a9a589420
39.76547654257655,-105.11962847122683,57501c77f0fe6e735a925df2
39.730647172476374,-104.97104618290682,57501e533e952e1912c6a41e
39.730248333100306,-104.96908048309402,5750444cf0fe6e0c9f5ba7ac
39.66879234334266,-105.00649311970054,57504ac33e952e04b320fabd
39.81400273631066,-105.04504012869297,5750539e3e952e04b32679ab
39.69127098291437,-105.04079701063179,575057543e952e04b328b932
39.6895826393205,-105.04586217572131,57505a28864fce5689f32622
39.67004866818546,-104.99545967000347,57505ce03e952e04b32c209e
39.67360541691696,-105.00458747777274,57505e44f0fe6e0c9f6b52c6
39.74410783771365,-105.01875488169267,575060d3864fce5689f73022
39.68064350022795,-105.02439172573796,575060f5f0fe6e0c9f6ce980
39.68427928503806,-105.00336248001062,57506263f0fe6e0c9f6dbf6f
39.68234804809886,-105.01393282008497,575063d73e952e04b3304acb
39.6813975574253,-105.02847327399324,57511b80864fce568952cde3
39.78945032573394,-105.10153995652281,57511bd83e952e04b3898aa0
39.69134442315922,-105.05204309010483,57511fd93e952e04b38bc464
39.630797163249056,-104.97264923270525,5751213b864fce5689562497
39.75448503225831,-104.99788691307462,57512ac03e952e04b391c97e
39.72162276356809,-104.97117736247323,5751325f3e952e04b39627a3
39.75364383466631,-105.0963473563007,575134f6f0fe6e0c9fd51bfc
39.77258091331774,-105.03703867134851,57513d8bf0fe6e0c9fdb26a8
39.796706548594784,-105.04746129885251,57513f0c864fce568968b431
39.67373152409751,-105.00544390195994,57518a6c864fce56899b1985
39.66878669451074,-105.00452947906874,57518bdb3e952e04b3d28977
39.66812104942486,-105.00494778422235,5751944af0fe6e0c9f144038
39.78430137553888,-105.11964737680623,57519805864fce5689a3cedf
39.7348531783536,-104.97715013086116,5751a7e2f0fe6e0c9f2027e8
39.73129062387058,-104.9763792652939,5751a974f0fe6e0c9f210570
39.67834551172831,-104.99915806796889,5751ac8a3e952e04b3e6e86e
39.679806776516834,-104.99827951233725,5751ae283e952e04b3e7ddb5
39.73284551167652,-104.97761518551164,5751ae73864fce5689b13a3b
39.682182468726076,-105.00600596973094,5751af92f0fe6e0c9f24ad0c
39.73140289055364,-104.96869357890918,5751b041864fce5689b254ea
39.684141555342094,-105.01083998254045,5751b0fbf0fe6e0c9f257a3d
39.73205612510448,-104.96906244915482,5751b20f3e952e04b3ea3b39
39.63694039655265,-104.97424179548527,5751b3e9f0fe6e0c9f273ac9
39.78943526650929,-105.04603563067046,5751b5233e952e04b3ec0f70
39.730374392728386,-104.97854704456226,5751b55b3e952e04b3ec2f36
39.71022232194462,-104.992983866298,5751b7233e952e04b3ed3318
39.73207898751593,-104.9698769289642,5751b8f2f0fe6e0c9f2a21c3
39.73080703595405,-104.98007700328714,5751c305f0fe6e0c9f2fe30e
39.76165962245762,-105.0085493204281,57527e19864fce568919a06f
39.77146212811729,-105.00933533354448,57527fe93e952e04b350ff84
39.75565647335014,-105.03276012276233,57529d4df0fe6e0c9f9d20aa
39.78349938861478,-105.05184569913071,57529ed5f0fe6e0c9f9e159b
39.780011296702796,-105.04883821756955,5752a04e864fce56892f01d0
39.80436707473387,-105.04453695782763,5752a33a3e952e04b3671d5c
39.79019309129378,-105.05114406796473,5752a4baf0fe6e0c9fa1ded4
39.81056117284567,-105.02332882239193,5752ae0b3e952e04b36e1df5
39.795262356807214,-105.00071570898763,5752b0cc3e952e04b36fda36
39.75101804373327,-105.01034126159645,5752b106f0fe6e0c9fa98070
39.78818533646818,-105.04660976547021,5752b2a0864fce56893aab3d
39.80005242660705,-105.01854039660621,5752b383f0fe6e0c9faafc1f
39.775764416690535,-105.0532000185617,5752b415f0fe6e0c9fab4c33
